sample_rank,repo_id,repo_name,year,observation_status,observation_end,created_at,llm_native_manual,llm_native_confidence,collaboration_niche,agent_proximity,language,first_event_at,last_event_at,event_rows,event_rows_from_api,active_actors,push_events,push_commits,issues_opened,issues_closed,issues_reopened,issues_opened_author_missing,issues_opened_by_bot,issues_opened_by_human,issues_opened_by_external,issue_median_close_days,issues_closed_with_duration,prs_opened,pr_events_from_api,prs_merged,prs_closed_unmerged,prs_reopened,prs_opened_author_missing,prs_opened_by_bot,prs_opened_by_human,prs_opened_by_external,pr_median_merge_days,prs_merged_with_duration,pr_median_close_unmerged_days,prs_closed_unmerged_with_duration,issue_pr_comment_events,comment_events_author_missing,comment_events_by_bot,comment_events_by_human,pr_review_events,reviews_approved,reviews_changes_requested,review_events_by_maintainer,pr_review_comment_events,review_comment_events_author_missing,review_comment_events_by_bot,review_comment_events_by_human,non_human_public_events,human_public_events,source,quality_flag
89,291438522,siyuan-note/siyuan,2026,observed,2026-08-31,2020-08-30,mixed,high,agent_application,direct_agent_experience,TypeScript,2026-01-01 00:58:03,2026-08-31 00:50:21,4856,363,1238,1251,0,305,259,19,0,18,288,288,0.82,257,63,136,61,18,3,63,62,0,0,,0,10.57,13,1078,0,35,1043,92,31,2,0,77,0,55,22,170,1353,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
90,881221486,verl-project/verl,2022,not_public_yet,2022-12-31,2024-10-31,llm_native,high,model_infra,supporting_infrastructure,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
90,881221486,verl-project/verl,2023,not_public_yet,2023-12-31,2024-10-31,llm_native,high,model_infra,supporting_infrastructure,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
90,881221486,verl-project/verl,2024,observed,2024-12-31,2024-10-31,llm_native,high,model_infra,supporting_infrastructure,Python,2024-10-31 06:23:30,2024-12-31 23:27:17,921,238,537,87,116,28,13,0,0,28,0,0,5.77,13,44,86,38,4,0,0,44,0,0,,0,2.06,4,114,93,0,21,13,7,1,12,9,3,0,6,72,27,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_merge_duration_incomplete
90,881221486,verl-project/verl,2025,observed,2025-12-31,2024-10-31,llm_native,high,model_infra,supporting_infrastructure,Python,2025-01-01 03:00:58,2025-12-31 21:21:02,51928,25137,15110,1773,2927,1993,647,20,0,1983,36,36,2.63,636,2621,4958,1800,553,30,75,2619,2,2,,0,1.45,547,13188,10281,84,2823,4265,1288,78,2438,8178,4592,1066,2520,5757,5381,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_merge_duration_incomplete
90,881221486,verl-project/verl,2026,observed,2026-08-31,2024-10-31,llm_native,high,model_infra,supporting_infrastructure,Python,2026-01-01 00:42:03,2026-08-31 06:55:12,6664,2023,1712,422,0,190,102,2,0,93,120,120,8.31,99,414,783,236,163,6,262,376,0,0,,0,2.85,135,1174,470,35,669,831,172,15,25,1363,489,453,421,969,1210,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
91,250510075,huggingface/trl,2022,observed,2022-12-31,2020-03-27,llm_native,high,model_infra,supporting_infrastructure,Python,2022-01-01 13:18:22,2022-12-31 21:19:07,931,0,537,60,95,16,10,0,0,0,16,15,197.34,10,29,0,21,4,1,0,4,25,14,0.07,21,12.98,4,56,0,0,56,90,14,0,90,101,0,0,101,4,198,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
91,250510075,huggingface/trl,2023,observed,2023-12-31,2020-03-27,llm_native,high,model_infra,supporting_infrastructure,Python,2023-01-01 02:56:07,2023-12-31 18:26:59,15160,81,6607,1018,1774,580,494,20,0,0,580,544,13.85,494,451,23,371,58,4,0,0,451,210,0.8,371,7.91,58,3583,0,270,3313,1153,450,2,974,870,0,0,870,270,5256,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
91,250510075,huggingface/trl,2024,observed,2024-12-31,2020-03-27,llm_native,high,model_infra,supporting_infrastructure,Python,2024-01-01 05:45:46,2024-12-31 23:49:40,16633,82,4795,2113,21083,650,566,35,0,1,650,609,38.14,566,695,46,530,87,12,0,0,695,296,0.59,530,26.97,87,4189,0,332,3857,1876,647,9,1664,1574,0,0,1574,333,6776,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
91,250510075,huggingface/trl,2025,observed,2025-12-31,2020-03-27,llm_native,high,model_infra,supporting_infrastructure,Python,2025-01-01 04:48:22,2025-12-31 11:38:20,19626,753,6195,2775,6732,731,325,8,0,1,731,689,3.02,325,929,667,685,175,8,132,278,797,352,0.92,468,7.31,173,4267,0,4,4263,2127,678,23,1601,1710,0,30,1680,313,7471,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
91,250510075,huggingface/trl,2026,observed,2026-08-31,2020-03-27,llm_native,high,model_infra,supporting_infrastructure,Python,2026-01-01 02:44:20,2026-08-27 20:11:23,4162,481,655,1445,0,51,49,0,0,1,50,50,260.92,49,186,368,134,65,4,164,171,0,0,,0,60.32,51,443,0,32,411,569,126,4,40,439,0,180,259,384,720,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
92,627480054,eosphoros-ai/DB-GPT,2022,not_public_yet,2022-12-31,2023-04-13,llm_native,high,agent_framework,agent_building,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
92,627480054,eosphoros-ai/DB-GPT,2023,observed,2023-12-31,2023-04-13,llm_native,high,agent_framework,agent_building,Python,2023-04-13 15:00:07,2023-12-31 21:04:35,17507,3012,9394,1432,14158,511,358,10,0,497,479,402,9.47,358,461,917,411,46,3,0,460,423,118,0.02,380,0.14,46,2304,1164,36,1104,489,406,0,459,91,34,0,57,993,2063,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
92,627480054,eosphoros-ai/DB-GPT,2024,observed,2024-12-31,2023-04-13,llm_native,high,agent_framework,agent_building,Python,2024-01-01 01:12:21,2024-12-31 14:03:47,18301,5309,6047,1009,5428,702,665,11,0,695,658,624,38.57,665,515,1022,451,62,6,0,513,476,123,0.18,423,0.05,62,5222,2629,880,1713,920,705,11,847,332,166,0,166,2088,3013,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
92,627480054,eosphoros-ai/DB-GPT,2025,observed,2025-12-31,2023-04-13,llm_native,high,agent_framework,agent_building,Python,2025-01-01 01:54:09,2025-12-31 12:12:31,8641,2462,3703,309,471,406,162,1,0,404,325,313,2.37,162,263,509,221,29,6,8,263,194,94,0.5,150,0.07,28,2160,1204,207,749,446,365,11,380,153,88,3,62,878,1330,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_merge_duration_incomplete
92,627480054,eosphoros-ai/DB-GPT,2026,observed,2026-08-31,2023-04-13,llm_native,high,agent_framework,agent_building,Python,2026-01-01 10:01:42,2026-08-31 09:54:48,1972,1476,397,50,0,85,154,0,0,85,5,5,246.55,154,157,297,85,39,1,12,157,0,0,,0,2.94,38,560,500,41,19,42,27,0,21,392,330,62,0,352,24,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_merge_duration_incomplete
93,600596928,danny-avila/LibreChat,2022,not_public_yet,2022-12-31,2023-02-12,llm_native,high,agent_application,direct_agent_experience,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
93,600596928,danny-avila/LibreChat,2023,observed,2023-12-31,2023-02-12,llm_native,high,agent_application,direct_agent_experience,TypeScript,2023-02-12 21:38:39,2023-12-31 23:15:15,11509,91,4251,2206,7436,403,238,9,0,0,403,376,0.37,238,831,66,612,160,11,0,80,751,365,0.03,612,0.25,160,1680,0,54,1626,528,274,56,423,266,0,0,266,134,3046,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
93,600596928,danny-avila/LibreChat,2024,observed,2024-12-31,2023-02-12,llm_native,high,agent_application,direct_agent_experience,TypeScript,2024-01-01 00:43:11,2024-12-31 23:45:38,28072,121,18257,2127,69969,1276,497,12,0,10,1275,1221,0.37,497,1050,58,755,207,13,0,16,1034,448,0.03,755,0.68,207,2595,0,16,2579,433,267,47,359,211,0,0,211,42,5099,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
93,600596928,danny-avila/LibreChat,2025,observed,2025-12-31,2023-02-12,llm_native,high,agent_application,direct_agent_experience,TypeScript,2025-01-01 01:08:43,2025-12-31 18:17:21,23936,1005,12142,2523,9502,1533,555,20,0,0,1533,1505,0.37,555,1266,839,827,359,14,142,421,1031,525,0.05,613,0.52,342,2798,0,137,2661,831,274,62,364,985,0,597,388,1169,5613,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
93,600596928,danny-avila/LibreChat,2026,observed,2026-08-31,2023-02-12,llm_native,high,agent_application,direct_agent_experience,TypeScript,2026-01-01 02:16:52,2026-08-31 21:47:20,7685,911,1830,2520,0,145,69,3,0,3,142,142,1.9,69,290,569,195,142,2,278,255,0,0,,0,37.27,109,694,0,248,446,650,13,5,84,882,0,712,170,1218,758,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
94,631431061,apache/gravitino,2022,not_public_yet,2022-12-31,2023-04-23,traditional,high,model_infra,supporting_infrastructure,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
94,631431061,apache/gravitino,2023,observed,2023-12-31,2023-04-23,traditional,high,model_infra,supporting_infrastructure,Java,2023-06-01 08:41:24,2023-12-29 09:07:47,1771,109,112,59,59,164,48,1,0,0,164,103,8.94,48,89,15,60,15,25,0,23,66,79,0.18,60,2.89,15,186,0,8,178,481,63,0,162,513,0,0,513,31,921,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
94,631431061,apache/gravitino,2024,observed,2024-12-31,2023-04-23,traditional,high,model_infra,supporting_infrastructure,Java,2024-01-01 13:26:45,2024-12-31 23:18:38,47758,272,1324,2195,41019,2249,1820,38,0,0,2249,1635,7.27,1820,2460,160,2011,464,466,0,231,2229,1934,0.62,2011,0.83,464,8381,0,62,8319,13435,2171,28,2980,12726,0,0,12726,293,25523,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
94,631431061,apache/gravitino,2025,observed,2025-12-31,2023-04-23,traditional,high,model_infra,supporting_infrastructure,Java,2025-01-01 02:24:38,2025-12-31 13:07:13,23562,1206,1148,1177,1810,1139,866,15,0,0,1139,810,8.75,866,1506,959,1195,379,283,160,669,995,1172,0.79,919,0.91,358,4012,0,70,3942,5720,1070,5,1084,5400,0,265,5135,1038,11211,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
94,631431061,apache/gravitino,2026,observed,2026-08-31,2023-04-23,traditional,high,model_infra,supporting_infrastructure,Java,2026-01-01 00:29:11,2026-08-30 14:08:43,4912,508,284,534,0,217,124,3,0,15,202,202,9.98,124,195,368,142,75,45,185,173,0,0,,0,3.62,45,548,0,76,472,935,125,2,14,1105,0,393,712,657,1386,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
95,987670088,charmbracelet/crush,2022,not_public_yet,2022-12-31,2025-05-21,llm_native,high,agent_application,direct_agent_experience,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
95,987670088,charmbracelet/crush,2023,not_public_yet,2023-12-31,2025-05-21,llm_native,high,agent_application,direct_agent_experience,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
95,987670088,charmbracelet/crush,2024,not_public_yet,2024-12-31,2025-05-21,llm_native,high,agent_application,direct_agent_experience,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
95,987670088,charmbracelet/crush,2025,observed,2025-12-31,2025-05-21,llm_native,high,agent_application,direct_agent_experience,Go,2025-06-25 21:01:20,2025-12-31 23:34:29,14522,584,9801,940,3267,402,183,7,0,1,402,397,6.2,183,400,472,259,101,4,108,222,264,134,0.59,128,3.08,96,1432,0,14,1418,566,289,10,306,291,0,32,259,278,2343,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
95,987670088,charmbracelet/crush,2026,observed,2026-08-31,2025-05-21,llm_native,high,agent_application,direct_agent_experience,Go,2026-01-01 00:34:24,2026-08-29 14:34:27,5242,452,2677,981,0,116,61,4,0,8,108,108,69.54,61,184,351,113,86,5,168,158,0,0,,0,52.82,71,467,0,16,451,202,92,4,6,118,0,44,74,226,633,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
96,846698999,aaif-goose/goose,2022,not_public_yet,2022-12-31,2024-08-23,llm_native,high,agent_application,direct_agent_experience,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
96,846698999,aaif-goose/goose,2023,not_public_yet,2023-12-31,2024-08-23,llm_native,high,agent_application,direct_agent_experience,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
96,846698999,aaif-goose/goose,2024,observed,2024-12-31,2024-08-23,llm_native,high,agent_application,direct_agent_experience,Rust,2024-08-24 02:12:15,2024-12-31 22:12:37,5224,32,363,1689,3588,45,20,1,0,0,45,22,10.11,20,472,30,321,79,3,0,0,472,58,0.43,321,1.54,79,520,0,116,404,979,387,16,872,696,0,9,687,125,1608,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
96,846698999,aaif-goose/goose,2025,observed,2025-12-31,2024-08-23,llm_native,high,agent_application,direct_agent_experience,Rust,2025-01-01 04:07:04,2025-12-31 23:53:15,55383,2117,19584,10275,27800,1074,686,23,0,3,1071,824,9.01,685,3038,1893,2241,670,28,316,779,2674,625,0.19,1715,3.98,657,6216,0,996,5220,6217,2420,145,4574,4464,0,587,3877,2371,12842,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
96,846698999,aaif-goose/goose,2026,observed,2026-08-31,2024-08-23,llm_native,high,agent_application,direct_agent_experience,Rust,2026-01-01 03:53:07,2026-08-31 19:48:07,16713,1329,5980,4483,0,220,111,1,0,16,204,210,17.7,110,477,945,320,220,14,462,456,0,0,,0,9.31,163,970,0,163,807,1718,389,10,133,1512,0,1047,465,1682,1476,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
97,701547123,open-webui/open-webui,2022,not_public_yet,2022-12-31,2023-10-06,llm_native,high,agent_application,direct_agent_experience,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
97,701547123,open-webui/open-webui,2023,observed,2023-12-31,2023-10-06,llm_native,high,agent_application,direct_agent_experience,Python,2023-10-08 22:38:46,2023-12-31 23:14:04,4605,6,2808,540,1312,137,114,6,0,0,137,137,0.43,114,157,0,152,7,0,0,0,157,157,0,152,0.79,7,543,0,0,543,50,0,3,0,52,0,0,52,0,895,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
97,701547123,open-webui/open-webui,2024,observed,2024-12-31,2023-10-06,llm_native,high,agent_application,direct_agent_experience,Python,2024-01-01 00:49:55,2024-12-31 23:58:31,76603,308,54226,4704,32559,2944,1148,27,0,0,2944,2934,0.32,1148,1901,187,1288,542,23,0,117,1784,1875,0.11,1288,0.12,542,7666,0,46,7620,451,32,8,19,446,0,40,406,203,12779,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
97,701547123,open-webui/open-webui,2025,observed,2025-12-31,2023-10-06,llm_native,high,agent_application,direct_agent_experience,Python,2025-01-01 00:01:44,2025-12-31 23:13:53,85709,1939,61269,3216,7329,3243,1306,44,0,0,3243,3225,0.31,1305,2498,1589,1157,1314,27,290,717,2067,2066,0.29,909,0.19,1201,10215,0,248,9967,560,24,20,19,632,0,60,572,1050,15849,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
97,701547123,open-webui/open-webui,2026,observed,2026-08-31,2023-10-06,llm_native,high,agent_application,direct_agent_experience,Python,2026-01-01 00:14:03,2026-08-31 15:31:25,12515,1269,6194,1196,0,431,228,5,0,13,418,418,0.79,226,577,1037,149,618,3,570,501,0,0,,0,0.26,380,2611,0,444,2167,51,1,1,0,52,0,22,30,980,2615,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
98,707441527,livekit/agents,2022,not_public_yet,2022-12-31,2023-10-19,llm_native,high,agent_framework,agent_building,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
98,707441527,livekit/agents,2023,observed,2023-12-31,2023-10-19,llm_native,high,agent_framework,agent_building,Python,2023-12-26 20:39:33,2023-12-26 20:39:33,1,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,1,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
98,707441527,livekit/agents,2024,observed,2024-12-31,2023-10-19,llm_native,high,agent_framework,agent_building,Python,2024-01-18 17:12:11,2024-12-31 23:52:23,15260,63,4751,3205,11024,374,208,7,0,0,374,351,3.93,208,812,36,631,94,10,0,51,761,404,0.09,631,1.5,94,2100,0,478,1622,1673,681,12,1266,1168,0,0,1168,529,3925,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
98,707441527,livekit/agents,2025,observed,2025-12-31,2023-10-19,llm_native,high,agent_framework,agent_building,Python,2025-01-01 02:44:00,2025-12-31 20:09:54,20939,1110,4325,3503,8736,919,684,32,0,0,919,915,6.13,684,1391,888,1041,240,16,188,373,1178,734,0.32,769,0.9,218,4334,0,673,3661,2634,908,12,1552,1969,0,18,1951,1067,7709,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
98,707441527,livekit/agents,2026,observed,2026-08-31,2023-10-19,llm_native,high,agent_framework,agent_building,Python,2026-01-01 00:34:52,2026-08-31 17:46:16,5937,756,995,1344,0,123,138,2,0,12,111,117,182.78,137,275,481,184,79,1,256,235,0,0,,0,2.43,57,533,0,71,462,1230,203,1,109,905,0,631,274,949,847,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
99,1012087571,router-for-me/CLIProxyAPI,2022,not_public_yet,2022-12-31,2025-07-01,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
99,1012087571,router-for-me/CLIProxyAPI,2023,not_public_yet,2023-12-31,2025-07-01,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
99,1012087571,router-for-me/CLIProxyAPI,2024,not_public_yet,2024-12-31,2025-07-01,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
99,1012087571,router-for-me/CLIProxyAPI,2025,observed,2025-12-31,2025-07-01,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,2025-07-02 23:58:49,2025-12-31 23:20:13,5160,289,2157,969,919,234,142,7,0,0,234,234,0.53,141,141,219,94,56,2,103,108,38,6,0.05,25,0.11,37,583,0,115,468,256,66,7,13,303,0,244,59,467,799,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
99,1012087571,router-for-me/CLIProxyAPI,2026,observed,2026-08-31,2025-07-01,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,2026-01-01 02:22:25,2026-08-31 10:32:16,12666,587,8441,758,0,500,257,2,0,16,484,484,0.93,257,200,341,73,134,3,196,165,0,0,,0,1.24,98,1149,0,199,950,569,71,42,7,804,0,736,68,1116,1502,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
100,819733173,kvcache-ai/Mooncake,2022,not_public_yet,2022-12-31,2024-06-25,llm_native,high,model_infra,supporting_infrastructure,C++,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
100,819733173,kvcache-ai/Mooncake,2023,not_public_yet,2023-12-31,2024-06-25,llm_native,high,model_infra,supporting_infrastructure,C++,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
100,819733173,kvcache-ai/Mooncake,2024,observed,2024-12-31,2024-06-25,llm_native,high,model_infra,supporting_infrastructure,C++,2024-06-26 06:25:34,2024-12-31 20:11:23,2600,2,2251,28,434,35,23,0,0,0,35,31,1.74,23,20,2,15,1,0,0,0,20,9,0.63,15,0,1,143,0,0,143,16,0,0,9,15,0,0,15,0,213,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
100,819733173,kvcache-ai/Mooncake,2025,observed,2025-12-31,2024-06-25,llm_native,high,model_infra,supporting_infrastructure,C++,2025-01-01 01:59:12,2025-12-31 13:35:22,9270,451,1950,964,955,262,109,2,0,0,262,253,3.59,108,590,403,475,75,6,84,175,500,236,0.69,351,2.66,67,1757,0,92,1665,1457,446,23,689,1424,0,522,902,789,3329,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
100,819733173,kvcache-ai/Mooncake,2026,observed,2026-08-31,2024-06-25,llm_native,high,model_infra,supporting_infrastructure,C++,2026-01-01 12:57:03,2026-08-31 19:19:23,4404,563,448,787,0,50,17,0,0,5,45,46,92.19,17,165,343,135,51,7,150,158,0,0,,0,63.23,41,621,0,126,495,684,126,8,86,1022,0,623,399,912,939,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
