study_stage,panel_year,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,7785,I_kwDOI7xefs6T294S,https://github.com/vllm-project/vllm/issues/7785,closed,closed,2024-08-22T12:25:44Z,2025-05-20T08:58:21Z,2025-05-20T08:58:20Z,,Mysnake,User,NONE,human_account,,no,,14,bug,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,6303,PR_kwDOI7xefs509H2b,https://github.com/vllm-project/vllm/pull/6303,closed,merged,2024-07-10T11:34:11Z,2024-07-10T13:08:33Z,2024-07-10T13:04:07Z,2024-07-10T13:04:07Z,tdoublep,User,MEMBER,human_account,,no,,1,,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,6839,PR_kwDOI7xefs52meZu,https://github.com/vllm-project/vllm/pull/6839,closed,closed_unmerged,2024-07-26T17:01:45Z,2025-01-30T15:27:08Z,2025-01-30T15:26:24Z,,robertgshaw2-redhat,User,COLLABORATOR,human_account,,no,,1,ci/build|frontend,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,7303,I_kwDOI7xefs6SY-XQ,https://github.com/vllm-project/vllm/issues/7303,closed,closed,2024-08-08T14:56:03Z,2024-10-22T16:12:35Z,2024-10-22T16:12:35Z,,ArtificialEU,User,NONE,human_account,,no,,6,bug,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,5139,PR_kwDOI7xefs5xCzkK,https://github.com/vllm-project/vllm/pull/5139,closed,closed_unmerged,2024-05-30T18:10:38Z,2024-06-01T04:33:51Z,2024-06-01T04:33:51Z,,Etelis,User,CONTRIBUTOR,human_account,,no,,3,,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,6850,PR_kwDOI7xefs52nuqg,https://github.com/vllm-project/vllm/pull/6850,closed,closed_unmerged,2024-07-26T21:17:18Z,2024-08-16T00:52:30Z,2024-08-16T00:52:04Z,,rasmith,User,CONTRIBUTOR,human_account,,no,,4,ready,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,6688,PR_kwDOI7xefs52OtJW,https://github.com/vllm-project/vllm/pull/6688,closed,merged,2024-07-23T15:10:55Z,2024-07-23T16:59:56Z,2024-07-23T15:18:15Z,2024-07-23T15:18:15Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,4,,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,5834,PR_kwDOI7xefs5ziXat,https://github.com/vllm-project/vllm/pull/5834,closed,merged,2024-06-25T19:00:06Z,2024-06-25T19:16:14Z,2024-06-25T19:10:34Z,2024-06-25T19:10:34Z,youkaichao,User,MEMBER,human_account,,no,,0,,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,7859,I_kwDOI7xefs6UKu7f,https://github.com/vllm-project/vllm/issues/7859,closed,closed,2024-08-26T04:18:55Z,2025-10-10T02:07:11Z,2025-10-10T02:07:11Z,,dsingal0,User,CONTRIBUTOR,human_account,,no,,7,bug|stale,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,7055,PR_kwDOI7xefs53MVgS,https://github.com/vllm-project/vllm/pull/7055,closed,merged,2024-08-02T01:24:57Z,2024-08-03T04:33:50Z,2024-08-03T04:31:28Z,2024-08-03T04:31:28Z,DarkLight1337,User,MEMBER,human_account,,no,,1,ready,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,6326,PR_kwDOI7xefs51D7WM,https://github.com/vllm-project/vllm/pull/6326,closed,merged,2024-07-11T08:01:05Z,2024-07-11T14:05:59Z,2024-07-11T14:05:59Z,2024-07-11T14:05:59Z,tdoublep,User,MEMBER,human_account,,no,,0,,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,7520,PR_kwDOI7xefs54X-k9,https://github.com/vllm-project/vllm/pull/7520,closed,merged,2024-08-14T15:11:05Z,2024-08-20T05:30:21Z,2024-08-19T21:30:14Z,2024-08-19T21:30:14Z,Isotr0py,User,MEMBER,human_account,,no,,5,ready,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,5257,PR_kwDOI7xefs5xdb53,https://github.com/vllm-project/vllm/pull/5257,closed,closed_unmerged,2024-06-04T18:32:53Z,2024-06-04T18:33:18Z,2024-06-04T18:33:18Z,,khluu,User,MEMBER,human_account,,no,,0,,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,5774,PR_kwDOI7xefs5zSPiE,https://github.com/vllm-project/vllm/pull/5774,closed,closed_unmerged,2024-06-23T14:38:37Z,2024-11-24T02:10:19Z,2024-11-24T02:09:38Z,,w013nad,User,NONE,human_account,,no,,6,frontend|stale,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,4520,I_kwDOI7xefs6HfczB,https://github.com/vllm-project/vllm/issues/4520,closed,closed,2024-05-01T08:49:00Z,2024-11-28T02:05:44Z,2024-11-28T02:05:44Z,,RonanKMcGovern,User,CONTRIBUTOR,human_account,,no,,4,bug|stale,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,6508,I_kwDOI7xefs6P3Tsm,https://github.com/vllm-project/vllm/issues/6508,closed,closed,2024-07-17T13:32:43Z,2024-08-16T02:38:09Z,2024-08-16T02:38:09Z,,Theodotus1243,User,NONE,human_account,,no,,10,feature request|good first issue,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,6113,PR_kwDOI7xefs50W5Zs,https://github.com/vllm-project/vllm/pull/6113,closed,merged,2024-07-03T18:22:53Z,2024-07-03T22:50:09Z,2024-07-03T22:50:08Z,2024-07-03T22:50:08Z,robertgshaw2-redhat,User,COLLABORATOR,human_account,,no,,0,,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,7465,I_kwDOI7xefs6SyLKf,https://github.com/vllm-project/vllm/issues/7465,closed,closed,2024-08-13T07:37:56Z,2024-08-13T15:01:10Z,2024-08-13T15:01:10Z,,maxDavid40,User,NONE,human_account,,no,,3,feature request,3331,30,0.0090063,111.033333,4508,7975,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:01.508182+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,18915,PR_kwDOI7xefs6YJoYU,https://github.com/vllm-project/vllm/pull/18915,closed,merged,2025-05-29T16:30:23Z,2025-05-30T02:13:17Z,2025-05-30T02:13:17Z,2025-05-30T02:13:17Z,mgoin,User,MEMBER,human_account,,no,,1,bug|ready,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,17587,I_kwDOI7xefs609cun,https://github.com/vllm-project/vllm/issues/17587,closed,closed,2025-05-02T13:18:35Z,2025-09-01T02:47:57Z,2025-09-01T02:47:57Z,,FremyCompany,User,NONE,human_account,,no,,6,bug|stale,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,22110,I_kwDOI7xefs7D0vdz,https://github.com/vllm-project/vllm/issues/22110,closed,closed,2025-08-01T23:57:22Z,2025-11-30T02:15:38Z,2025-11-30T02:15:38Z,,ivanbaldo,User,NONE,human_account,,no,,2,feature request|stale,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,22992,I_kwDOI7xefs7GOpg-,https://github.com/vllm-project/vllm/issues/22992,closed,closed,2025-08-15T16:26:44Z,2026-01-23T18:29:27Z,2026-01-23T18:29:27Z,,robertgshaw2-redhat,User,COLLABORATOR,human_account,,no,,17,RFC|good first issue|help wanted,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,19296,PR_kwDOI7xefs6ZcdIZ,https://github.com/vllm-project/vllm/pull/19296,closed,merged,2025-06-06T20:09:10Z,2025-06-06T23:35:16Z,2025-06-06T23:35:16Z,2025-06-06T23:35:16Z,Alexei-V-Ivanov-AMD,User,COLLABORATOR,human_account,,no,,1,ci/build|ready|rocm,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,20965,I_kwDOI7xefs7AltXk,https://github.com/vllm-project/vllm/issues/20965,closed,closed,2025-07-15T07:18:20Z,2025-09-05T06:53:47Z,2025-07-15T09:39:02Z,,knote2019,User,NONE,human_account,,no,,1,bug,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,19552,I_kwDOI7xefs67KsDr,https://github.com/vllm-project/vllm/issues/19552,closed,closed,2025-06-12T12:40:34Z,2026-03-24T02:14:40Z,2026-03-24T02:14:40Z,,cy565025164,User,NONE,human_account,,no,,8,bug|stale,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,23739,I_kwDOI7xefs7INe4V,https://github.com/vllm-project/vllm/issues/23739,closed,closed,2025-08-27T11:16:05Z,2026-01-05T17:34:28Z,2026-01-05T17:34:28Z,,xsank,User,CONTRIBUTOR,human_account,,no,,10,performance|stale,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,17574,PR_kwDOI7xefs6Utdut,https://github.com/vllm-project/vllm/pull/17574,closed,merged,2025-05-02T05:06:02Z,2025-05-02T18:01:38Z,2025-05-02T18:01:38Z,2025-05-02T18:01:38Z,LucasWilkinson,User,COLLABORATOR,human_account,,no,,4,ready|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,18672,PR_kwDOI7xefs6Xhpjf,https://github.com/vllm-project/vllm/pull/18672,closed,merged,2025-05-25T02:47:56Z,2025-05-25T08:55:41Z,2025-05-25T05:34:24Z,2025-05-25T05:34:24Z,andyxning,User,CONTRIBUTOR,human_account,,no,,1,ready,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,18475,PR_kwDOI7xefs6XBtrP,https://github.com/vllm-project/vllm/pull/18475,closed,closed_unmerged,2025-05-21T09:29:46Z,2026-03-04T15:15:50Z,2026-03-04T15:15:49Z,,yuzho-amd,User,NONE,human_account,,no,,3,needs-rebase|performance,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,22524,PR_kwDOI7xefs6ixNC6,https://github.com/vllm-project/vllm/pull/22524,closed,merged,2025-08-08T13:37:59Z,2025-08-09T01:10:17Z,2025-08-08T23:34:26Z,2025-08-08T23:34:26Z,hmellor,User,MEMBER,human_account,,no,,1,ready,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,22281,PR_kwDOI7xefs6iRmsb,https://github.com/vllm-project/vllm/pull/22281,closed,merged,2025-08-05T22:02:42Z,2025-08-22T21:47:57Z,2025-08-22T21:47:57Z,2025-08-22T21:47:57Z,rasmith,User,CONTRIBUTOR,human_account,,no,,5,ready|rocm,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,17805,PR_kwDOI7xefs6VSyge,https://github.com/vllm-project/vllm/pull/17805,closed,merged,2025-05-07T15:16:09Z,2025-05-21T16:28:55Z,2025-05-08T06:05:54Z,2025-05-08T06:05:54Z,DarkLight1337,User,MEMBER,human_account,,no,,1,documentation|frontend|ready,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,20419,PR_kwDOI7xefs6dNojv,https://github.com/vllm-project/vllm/pull/20419,closed,merged,2025-07-03T07:17:32Z,2025-07-12T06:07:16Z,2025-07-12T06:07:16Z,2025-07-12T06:07:16Z,Edwardf0t1,User,CONTRIBUTOR,human_account,,no,,13,llama|ready,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,20897,PR_kwDOI7xefs6euCs8,https://github.com/vllm-project/vllm/pull/20897,closed,closed_unmerged,2025-07-14T02:56:31Z,2025-07-14T07:40:37Z,2025-07-14T07:40:33Z,,DarkLight1337,User,MEMBER,human_account,,no,,1,,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,18692,PR_kwDOI7xefs6XksLh,https://github.com/vllm-project/vllm/pull/18692,closed,merged,2025-05-26T04:31:40Z,2025-11-18T03:05:42Z,2025-05-29T12:02:08Z,2025-05-29T12:02:08Z,Duyi-Wang,User,CONTRIBUTOR,human_account,,no,,1,ready,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,17750,PR_kwDOI7xefs6VLqvI,https://github.com/vllm-project/vllm/pull/17750,closed,closed_unmerged,2025-05-06T23:11:17Z,2025-05-06T23:17:49Z,2025-05-06T23:17:46Z,,robertgshaw2-redhat,User,COLLABORATOR,human_account,,no,,2,ci/build|frontend|needs-rebase|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,21936,I_kwDOI7xefs7DWkOf,https://github.com/vllm-project/vllm/issues/21936,closed,closed,2025-07-30T15:05:53Z,2025-11-28T02:11:18Z,2025-11-28T02:11:18Z,,Aviadr-neureality,User,CONTRIBUTOR,human_account,,no,,2,bug|stale,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,22139,PR_kwDOI7xefs6h3VBM,https://github.com/vllm-project/vllm/pull/22139,closed,closed_unmerged,2025-08-03T05:28:12Z,2025-08-13T08:58:45Z,2025-08-03T05:52:08Z,,WoosukKwon,User,COLLABORATOR,human_account,,no,,1,rocm|tpu|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,18593,PR_kwDOI7xefs6XVBmx,https://github.com/vllm-project/vllm/pull/18593,closed,merged,2025-05-23T05:44:21Z,2025-05-23T16:39:49Z,2025-05-23T16:39:48Z,2025-05-23T16:39:47Z,heheda12345,User,COLLABORATOR,human_account,,no,,1,ready|tpu|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,17686,PR_kwDOI7xefs6VBUzZ,https://github.com/vllm-project/vllm/pull/17686,closed,closed_unmerged,2025-05-06T01:19:45Z,2025-05-07T01:57:51Z,2025-05-06T23:23:49Z,,robertgshaw2-redhat,User,COLLABORATOR,human_account,,no,,4,ci/build|frontend|needs-rebase|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,17820,PR_kwDOI7xefs6VWZmm,https://github.com/vllm-project/vllm/pull/17820,closed,merged,2025-05-07T23:31:45Z,2025-05-08T09:51:34Z,2025-05-08T09:51:33Z,2025-05-08T09:51:33Z,bythew3i,User,CONTRIBUTOR,human_account,,no,,6,ci/build|ready|tpu|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,19585,I_kwDOI7xefs67RFOg,https://github.com/vllm-project/vllm/issues/19585,closed,closed,2025-06-12T23:54:31Z,2025-10-18T02:01:49Z,2025-10-18T02:01:49Z,,Naist4869,User,NONE,human_account,,no,,11,bug|stale,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,issue,19210,I_kwDOI7xefs66Bd8f,https://github.com/vllm-project/vllm/issues/19210,closed,closed,2025-06-05T12:03:40Z,2025-11-28T02:13:14Z,2025-11-28T02:13:14Z,,AsicDyc,User,NONE,human_account,,no,,6,bug|stale,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,21501,PR_kwDOI7xefs6gY9bd,https://github.com/vllm-project/vllm/pull/21501,closed,merged,2025-07-24T06:13:02Z,2025-07-24T10:13:40Z,2025-07-24T10:13:40Z,2025-07-24T10:13:40Z,ruisearch42,User,COLLABORATOR,human_account,,no,,1,ready|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,7,vllm-project/vllm,llm_native,model_infra,efficiency_panel_case,pull_request,21033,PR_kwDOI7xefs6fHpKf,https://github.com/vllm-project/vllm/pull/21033,closed,merged,2025-07-16T06:49:04Z,2025-07-22T15:24:01Z,2025-07-22T15:24:01Z,2025-07-22T15:24:01Z,Receiling,User,CONTRIBUTOR,human_account,,no,,6,frontend|ready|v1,6343,30,0.00472962,211.433333,17507,23871,260829,uniform_issue_number_rejection_sample,2026-08-30T17:02:17.696695+00:00
