study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,44172,PR_kwDOI7xefs7hPxuD,https://github.com/vllm-project/vllm/pull/44172,closed,closed_unmerged,2026-06-01T06:26:11Z,2026-06-16T04:58:19Z,2026-06-16T04:58:19Z,,Jraaay,User,NONE,human_account,,no,,9,verified,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,44574,PR_kwDOI7xefs7i1bAs,https://github.com/vllm-project/vllm/pull/44574,closed,merged,2026-06-04T20:00:35Z,2026-06-15T19:50:05Z,2026-06-06T00:45:24Z,2026-06-06T00:45:24Z,mikekg,User,CONTRIBUTOR,human_account,,no,,1,bug|ready|torch.compile,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,52927,PR_kwDOI7xefs8AAAABAQ3gJQ,https://github.com/vllm-project/vllm/pull/52927,open,open,2026-08-19T09:56:45Z,2026-08-29T03:22:41Z,,,zhang-keliang,User,NONE,human_account,,no,,3,bug|multi-modality,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,45519,I_kwDOI7xefs8AAAABFXwCBw,https://github.com/vllm-project/vllm/issues/45519,closed,closed,2026-06-13T11:57:17Z,2026-06-14T00:32:19Z,2026-06-14T00:32:19Z,,terafin,User,CONTRIBUTOR,human_account,,no,,2,,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,43437,PR_kwDOI7xefs7eZ1sl,https://github.com/vllm-project/vllm/pull/43437,closed,merged,2026-05-22T15:32:59Z,2026-05-22T20:44:30Z,2026-05-22T20:44:30Z,2026-05-22T20:44:30Z,gnovack,User,CONTRIBUTOR,human_account,,no,,0,ready,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,53012,PR_kwDOI7xefs8AAAABAV8XpA,https://github.com/vllm-project/vllm/pull/53012,open,open,2026-08-19T22:18:28Z,2026-08-20T08:33:12Z,,,khluu,User,MEMBER,human_account,,no,,2,rocm,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,51855,PR_kwDOI7xefs79p3sJ,https://github.com/vllm-project/vllm/pull/51855,closed,merged,2026-08-11T17:49:54Z,2026-08-17T11:34:20Z,2026-08-17T11:34:14Z,2026-08-17T11:34:14Z,ZJY0516,User,MEMBER,human_account,,no,,8,k3|kimi|mrv2|performance|ready|verified,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,45950,PR_kwDOI7xefs7nm2vg,https://github.com/vllm-project/vllm/pull/45950,closed,merged,2026-06-17T18:04:51Z,2026-06-18T10:30:04Z,2026-06-18T10:29:22Z,2026-06-18T10:29:22Z,tahsintunan,User,CONTRIBUTOR,human_account,,no,,2,ready|rust,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,53331,PR_kwDOI7xefs8AAAABAnC_3Q,https://github.com/vllm-project/vllm/pull/53331,closed,closed_unmerged,2026-08-21T23:34:16Z,2026-08-23T05:58:22Z,2026-08-23T05:58:22Z,,new-TonyWang,User,CONTRIBUTOR,human_account,,no,,4,DSv4|ci/build|cohere|cpu|deepseek|dflash|documentation|frontend|glm|gpt-oss|inkling|intel-gpu|k3|kimi|kv-cache-manager|kv-connector|llama|minimax|mistral|multi-modality|needs-rebase|new-model|nvidia|performance|quantization|qwen|ray|rocm|rust|scheduler|speculative-decoding|structured-output|tool-calling|torch.compile|vllm-ir,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,48143,PR_kwDOI7xefs7v0yp3,https://github.com/vllm-project/vllm/pull/48143,closed,merged,2026-07-09T16:47:09Z,2026-07-16T22:41:08Z,2026-07-16T22:41:08Z,2026-07-16T22:41:07Z,yewentao256,User,MEMBER,human_account,,no,,2,ci/build|deepseek|documentation|frontend|intel-gpu|kv-connector|multi-modality|new-model|nvidia|performance|qwen|ready|rocm|speculative-decoding|structured-output|tool-calling|v1,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,50729,PR_kwDOI7xefs75kf9w,https://github.com/vllm-project/vllm/pull/50729,closed,merged,2026-08-02T05:57:32Z,2026-08-17T06:29:43Z,2026-08-17T06:29:42Z,2026-08-17T06:29:41Z,AndreasKaratzas,User,MEMBER,human_account,chatgpt-codex-connector,no,,15,bug|ready,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,44997,I_kwDOI7xefs8AAAABE215Ew,https://github.com/vllm-project/vllm/issues/44997,open,open,2026-06-09T09:54:18Z,2026-07-13T13:56:21Z,,,quachc,User,NONE,human_account,,no,,3,usage,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,49818,PR_kwDOI7xefs72Wvg2,https://github.com/vllm-project/vllm/pull/49818,closed,closed_unmerged,2026-07-25T17:05:17Z,2026-07-30T17:56:02Z,2026-07-30T17:56:02Z,,0xdespot,User,NONE,human_account,,no,,5,nvidia|v1,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,44797,PR_kwDOI7xefs7jpxvV,https://github.com/vllm-project/vllm/pull/44797,closed,closed_unmerged,2026-06-07T16:19:49Z,2026-06-24T02:35:31Z,2026-06-24T02:35:31Z,,Anai-Guo,User,NONE,human_account,,no,,4,,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,53958,PR_kwDOI7xefs8AAAABBIjjSw,https://github.com/vllm-project/vllm/pull/53958,open,open,2026-08-26T21:57:43Z,2026-08-27T21:26:48Z,,,hhb,User,NONE,human_account,,no,,1,,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,43425,PR_kwDOI7xefs7eW26h,https://github.com/vllm-project/vllm/pull/43425,closed,closed_unmerged,2026-05-22T13:15:08Z,2026-06-11T15:28:58Z,2026-06-11T15:28:58Z,,wangyicong52,User,NONE,human_account,,no,,1,bug,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,43247,PR_kwDOI7xefs7dsK9e,https://github.com/vllm-project/vllm/pull/43247,open,open,2026-05-20T20:31:12Z,2026-08-28T04:14:09Z,,,ashwing,User,CONTRIBUTOR,human_account,,no,,8,frontend|stale,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,54290,PR_kwDOI7xefs8AAAABBZj1rA,https://github.com/vllm-project/vllm/pull/54290,open,open,2026-08-28T23:41:34Z,2026-08-28T23:41:46Z,,,Vansh-Sharmaa,User,NONE,human_account,,no,,1,,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,48969,PR_kwDOI7xefs7zF2iK,https://github.com/vllm-project/vllm/pull/48969,open,open,2026-07-17T17:47:15Z,2026-08-18T18:00:21Z,,,azamikram,User,NONE,human_account,,no,,11,v1,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,49699,I_kwDOI7xefs8AAAABKA_fow,https://github.com/vllm-project/vllm/issues/49699,open,open,2026-07-24T09:22:34Z,2026-07-29T02:57:35Z,,,hnhyzz,User,NONE,human_account,,no,,2,performance|rocm,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,49297,PR_kwDOI7xefs70OYtD,https://github.com/vllm-project/vllm/pull/49297,closed,merged,2026-07-21T07:16:49Z,2026-07-22T07:11:40Z,2026-07-22T07:11:40Z,2026-07-22T07:11:40Z,ZeldaHuang,User,CONTRIBUTOR,human_account,,no,,0,bug|kv-connector|ready,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,7,MDU6SXNzdWUxNzQ4MTg5MjE=,https://github.com/pytorch/pytorch/issues/7,closed,closed,2016-09-02T18:17:57Z,2021-08-05T14:53:13Z,2016-09-03T15:43:37Z,,szagoruyko,User,CONTRIBUTOR,human_account,,no,,31,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,152,MDExOlB1bGxSZXF1ZXN0OTA0NjgyOTY=,https://github.com/pytorch/pytorch/pull/152,closed,merged,2016-10-22T03:15:56Z,2016-10-22T03:46:25Z,2016-10-22T03:46:25Z,2016-10-22T03:46:25Z,soumith,User,COLLABORATOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,223,MDExOlB1bGxSZXF1ZXN0OTQwNjY1Mjk=,https://github.com/pytorch/pytorch/pull/223,closed,merged,2016-11-16T22:44:31Z,2016-11-16T23:14:26Z,2016-11-16T23:14:26Z,2016-11-16T23:14:26Z,soumith,User,COLLABORATOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,22,MDExOlB1bGxSZXF1ZXN0ODQ3NzQ2NDE=,https://github.com/pytorch/pytorch/pull/22,closed,merged,2016-09-11T02:27:55Z,2018-11-23T15:31:29Z,2016-09-11T06:04:45Z,2016-09-11T06:04:45Z,soumith,User,COLLABORATOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,149,MDU6SXNzdWUxODQ1MDQ4OTk=,https://github.com/pytorch/pytorch/issues/149,closed,closed,2016-10-21T14:50:58Z,2016-11-03T22:23:29Z,2016-11-03T22:23:29Z,,bamos,User,CONTRIBUTOR,human_account,,no,,3,high priority,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,90,MDExOlB1bGxSZXF1ZXN0ODc2MTgwODY=,https://github.com/pytorch/pytorch/pull/90,closed,merged,2016-10-01T22:41:17Z,2018-11-23T15:31:35Z,2016-10-02T01:18:53Z,2016-10-02T01:18:53Z,colesbury,User,CONTRIBUTOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,221,MDU6SXNzdWUxODk4NDIwMzE=,https://github.com/pytorch/pytorch/issues/221,closed,closed,2016-11-16T20:55:59Z,2016-11-21T18:48:28Z,2016-11-21T18:48:28Z,,apaszke,User,CONTRIBUTOR,human_account,,no,,1,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,120,MDU6SXNzdWUxODI5ODI2MDE=,https://github.com/pytorch/pytorch/issues/120,closed,closed,2016-10-14T07:36:03Z,2016-10-14T15:48:15Z,2016-10-14T15:48:15Z,,adamlerer,User,CONTRIBUTOR,human_account,,no,,1,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,117,MDExOlB1bGxSZXF1ZXN0ODkwMzk4MDM=,https://github.com/pytorch/pytorch/pull/117,closed,merged,2016-10-12T15:37:37Z,2019-06-25T03:25:19Z,2016-10-13T16:32:05Z,2016-10-13T16:32:05Z,apaszke,User,CONTRIBUTOR,human_account,,no,,0,open source,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,62,MDExOlB1bGxSZXF1ZXN0ODcxNjY0OTk=,https://github.com/pytorch/pytorch/pull/62,closed,closed_unmerged,2016-09-28T17:42:33Z,2019-06-25T03:25:29Z,2016-09-29T16:36:16Z,,apaszke,User,CONTRIBUTOR,human_account,,no,,2,open source,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,230,MDU6SXNzdWUxOTAzMTU3MjE=,https://github.com/pytorch/pytorch/issues/230,closed,closed,2016-11-18T13:10:20Z,2016-11-23T17:49:43Z,2016-11-23T17:49:43Z,,glample,User,NONE,human_account,,no,,1,high priority,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,167,MDExOlB1bGxSZXF1ZXN0OTA4NDE4MTQ=,https://github.com/pytorch/pytorch/pull/167,closed,merged,2016-10-25T16:17:52Z,2018-11-23T15:31:49Z,2016-10-26T23:51:48Z,2016-10-26T23:51:48Z,colesbury,User,CONTRIBUTOR,human_account,,no,,5,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,15,MDExOlB1bGxSZXF1ZXN0ODQzODg5OTQ=,https://github.com/pytorch/pytorch/pull/15,closed,merged,2016-09-07T23:04:28Z,2016-09-07T23:59:11Z,2016-09-07T23:59:10Z,2016-09-07T23:59:10Z,colesbury,User,CONTRIBUTOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,283,MDU6SXNzdWUxOTI5NjUxNjc=,https://github.com/pytorch/pytorch/issues/283,closed,closed,2016-12-01T21:19:30Z,2016-12-01T22:31:53Z,2016-12-01T22:31:53Z,,ngimel,User,COLLABORATOR,human_account,,no,,4,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,154,MDExOlB1bGxSZXF1ZXN0OTA0NzA0MjY=,https://github.com/pytorch/pytorch/pull/154,closed,merged,2016-10-22T04:58:14Z,2016-10-22T15:56:19Z,2016-10-22T15:56:18Z,2016-10-22T15:56:18Z,soumith,User,COLLABORATOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,175,MDU6SXNzdWUxODU5Mzg4NzM=,https://github.com/pytorch/pytorch/issues/175,closed,closed,2016-10-28T14:34:16Z,2016-11-07T21:51:10Z,2016-11-07T21:51:03Z,,bshillingford,User,NONE,human_account,,no,,12,high priority,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,9,MDExOlB1bGxSZXF1ZXN0ODQzMjUwNzM=,https://github.com/pytorch/pytorch/pull/9,closed,merged,2016-09-07T15:42:23Z,2018-11-23T15:31:28Z,2016-09-07T23:03:42Z,2016-09-07T23:03:42Z,colesbury,User,CONTRIBUTOR,human_account,,no,,6,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,282,MDExOlB1bGxSZXF1ZXN0OTYxNTM4NjE=,https://github.com/pytorch/pytorch/pull/282,closed,merged,2016-12-01T19:28:26Z,2019-06-25T03:25:03Z,2016-12-01T22:14:42Z,2016-12-01T22:14:41Z,apaszke,User,CONTRIBUTOR,human_account,,no,,1,open source,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,127,MDExOlB1bGxSZXF1ZXN0ODk0Njk5NDg=,https://github.com/pytorch/pytorch/pull/127,closed,merged,2016-10-14T23:24:18Z,2016-10-15T22:38:27Z,2016-10-15T22:38:27Z,2016-10-15T22:38:27Z,colesbury,User,CONTRIBUTOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,207,MDExOlB1bGxSZXF1ZXN0OTI3NzAyNjI=,https://github.com/pytorch/pytorch/pull/207,closed,merged,2016-11-08T12:39:32Z,2019-06-25T03:25:11Z,2016-11-08T17:12:56Z,2016-11-08T17:12:56Z,apaszke,User,CONTRIBUTOR,human_account,,no,,0,open source,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,254,MDU6SXNzdWUxOTE3NzA3Mzk=,https://github.com/pytorch/pytorch/issues/254,closed,closed,2016-11-25T22:25:39Z,2016-11-26T00:48:02Z,2016-11-25T22:41:07Z,,jcjohnson,User,CONTRIBUTOR,human_account,,no,,3,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,119,MDExOlB1bGxSZXF1ZXN0ODkzMzQ2MDI=,https://github.com/pytorch/pytorch/pull/119,closed,merged,2016-10-14T07:10:50Z,2016-10-14T07:43:41Z,2016-10-14T07:43:41Z,2016-10-14T07:43:41Z,soumith,User,COLLABORATOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,178,MDExOlB1bGxSZXF1ZXN0OTE0NDIzMTI=,https://github.com/pytorch/pytorch/pull/178,closed,merged,2016-10-28T19:58:42Z,2016-10-28T20:11:40Z,2016-10-28T20:11:40Z,2016-10-28T20:11:40Z,colesbury,User,CONTRIBUTOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,110,MDExOlB1bGxSZXF1ZXN0ODg0OTI4OTg=,https://github.com/pytorch/pytorch/pull/110,closed,merged,2016-10-07T19:17:21Z,2018-11-23T15:31:36Z,2016-10-07T21:56:22Z,2016-10-07T21:56:22Z,soumith,User,COLLABORATOR,human_account,,no,,0,,296,30,0.10135135,9.866667,1,296,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:56.911018+00:00
