study_stage,panel_year,repo_name,llm_native_manual,item_type,number,html_url,created_at,stage_end,sampling_weight,agent_opener,agent_visible_24h,agent_visible_30d,early_agent_exposure,coding_or_review_agent_visible_24h,coding_or_review_agent_visible_30d,support_agent_visible_30d,security_review_agent_visible_30d,explicit_ai_disclosure,human_response_hours,maintainer_response_hours,any_response_hours,eligible_1d,eligible_7d,human_response_24h,human_response_7d,maintainer_response_7d,any_response_7d,eligible_30d,resolved_30d,issue_closed_30d,pr_merged_30d,pr_closed_unmerged_30d,eligible_90d,resolved_90d,issue_closed_90d,pr_merged_90d,reply_events_30d,human_reply_events_30d,maintainer_actions_30d,agent_actions_30d,automation_actions_30d,conversation_runs_30d,maintainer_entries_30d,opener_return_rounds_30d,review_events_30d,human_review_events_30d,maintainer_review_events_30d,agent_review_events_30d,changes_requested_30d,commits_after_first_review_30d,commits_after_first_human_review_30d,commits_after_first_agent_review_30d
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,129152,https://github.com/pytorch/pytorch/issues/129152,2024-06-20T18:06:32Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,128803,https://github.com/pytorch/pytorch/pull/128803,2024-06-17T01:44:44Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,16.295556,,0.001111,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,6,1,0,0,12,5,0,0,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,127116,https://github.com/pytorch/pytorch/pull/127116,2024-05-24T18:38:18Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,138.093611,258.220556,0.000833,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,22,9,1,0,49,16,1,6,1,1,0,0,0,3,3,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,128623,https://github.com/pytorch/pytorch/issues/128623,2024-06-13T16:51:26Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,131248,https://github.com/pytorch/pytorch/pull/131248,2024-07-19T19:46:38Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,145.1675,145.1675,0.000833,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,16,11,5,0,1,6,1,2,9,9,5,0,0,2,2,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,130924,https://github.com/pytorch/pytorch/pull/130924,2024-07-17T11:40:54Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,32.305278,,0.000833,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,10,4,3,0,31,8,0,3,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,134068,https://github.com/pytorch/pytorch/pull/134068,2024-08-21T01:39:31Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,0.0275,10.276389,0.000833,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,15,10,9,0,22,9,3,1,5,5,4,0,0,1,1,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,127128,https://github.com/pytorch/pytorch/issues/127128,2024-05-24T20:01:36Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,148.326944,148.326944,148.326944,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,129399,https://github.com/pytorch/pytorch/pull/129399,2024-06-24T19:04:43Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,0.674722,0.674722,0.000833,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,8,4,1,0,19,7,1,2,2,2,1,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,129327,https://github.com/pytorch/pytorch/issues/129327,2024-06-23T05:42:35Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,5.648056,,5.648056,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,7,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,131962,https://github.com/pytorch/pytorch/issues/131962,2024-07-26T22:44:20Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,125535,https://github.com/pytorch/pytorch/pull/125535,2024-05-04T17:01:53Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,52.294444,52.294444,0.000556,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,10,5,4,0,24,8,1,2,1,1,1,0,0,3,3,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,128434,https://github.com/pytorch/pytorch/pull/128434,2024-06-11T18:30:24Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,0.000556,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,127817,https://github.com/pytorch/pytorch/issues/127817,2024-06-03T22:06:01Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,40.741667,,40.741667,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,9,9,0,0,0,8,0,4,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,132627,https://github.com/pytorch/pytorch/pull/132627,2024-08-05T05:19:32Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,0.000833,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,131803,https://github.com/pytorch/pytorch/pull/131803,2024-07-25T20:15:00Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,95.680833,190.491389,0.000833,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,12,11,1,0,8,6,1,2,10,10,1,0,0,5,5,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,127207,https://github.com/pytorch/pytorch/pull/127207,2024-05-27T03:04:29Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,68.1775,68.1775,0.000833,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,3,1,1,0,3,2,1,0,1,1,1,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,134576,https://github.com/pytorch/pytorch/issues/134576,2024-08-27T13:03:56Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,133393,https://github.com/pytorch/pytorch/pull/133393,2024-08-14T01:30:25Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,3.344444,,0.000833,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,17,13,0,0,20,11,0,5,6,6,0,0,0,1,1,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,134489,https://github.com/pytorch/pytorch/pull/134489,2024-08-26T19:19:36Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,0.032222,2.332222,0.000833,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,3,2,1,0,3,3,1,0,1,1,0,0,0,6,6,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,128605,https://github.com/pytorch/pytorch/pull/128605,2024-06-13T10:27:27Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,318.8625,,0.000833,yes,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,12,2,0,0,10,7,0,1,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,132655,https://github.com/pytorch/pytorch/issues/132655,2024-08-05T15:39:44Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,2,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,132357,https://github.com/pytorch/pytorch/pull/132357,2024-08-01T00:12:18Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,0.019722,17.811944,0.000833,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,14,6,2,0,11,9,1,1,6,6,2,0,1,1,1,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,132693,https://github.com/pytorch/pytorch/issues/132693,2024-08-05T20:15:22Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,36.537222,36.537222,36.537222,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,3,3,2,0,1,3,2,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,127057,https://github.com/pytorch/pytorch/pull/127057,2024-05-24T02:43:38Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,12.014167,12.014167,0.001111,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,7,4,4,0,19,6,1,2,1,1,1,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,134017,https://github.com/pytorch/pytorch/pull/134017,2024-08-20T17:29:13Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,0.202222,,0.001111,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,15,11,4,0,17,8,0,3,9,9,2,0,0,2,2,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,issue,132499,https://github.com/pytorch/pytorch/issues/132499,2024-08-02T15:41:04Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,2,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,127315,https://github.com/pytorch/pytorch/pull/127315,2024-05-28T17:41:50Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,,,0.000833,yes,yes,no,no,no,yes,yes,yes,no,no,yes,yes,yes,no,no,2,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,pytorch/pytorch,traditional,pull_request,132622,https://github.com/pytorch/pytorch/pull/132622,2024-08-05T02:07:17Z,2024-08-28,313.833333,no,no,no,no,no,no,no,no,no,18.339444,,0.000833,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,4,2,0,0,10,3,0,0,1,1,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,152795,https://github.com/pytorch/pytorch/issues/152795,2025-05-05T00:59:42Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,19.913333,,19.913333,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,17,1,0,0,21,3,0,2,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,160884,https://github.com/pytorch/pytorch/pull/160884,2025-08-18T14:49:15Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,,,0.000833,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,2,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,156889,https://github.com/pytorch/pytorch/pull/156889,2025-06-25T21:49:24Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,0.068611,0.068611,0.000833,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,5,3,3,0,10,4,1,1,2,2,2,0,0,2,2,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,159568,https://github.com/pytorch/pytorch/issues/159568,2025-07-31T15:18:45Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,434.637222,,434.637222,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,154564,https://github.com/pytorch/pytorch/pull/154564,2025-05-28T21:38:26Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,30.102778,496.653611,0.000833,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,47,21,14,0,102,35,1,13,1,1,0,0,0,27,27,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,155720,https://github.com/pytorch/pytorch/issues/155720,2025-06-11T17:32:50Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,5.223333,5.223333,5.223333,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,3,3,2,0,2,3,2,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,160852,https://github.com/pytorch/pytorch/pull/160852,2025-08-18T02:24:55Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,11.173333,11.173333,0.001111,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,9,6,6,0,17,6,2,1,2,2,2,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,155178,https://github.com/pytorch/pytorch/pull/155178,2025-06-05T00:34:33Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,0.195556,0.195556,0.000833,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,5,3,3,0,13,4,1,1,2,2,2,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,154128,https://github.com/pytorch/pytorch/issues/154128,2025-05-22T17:26:30Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,119.067778,,119.067778,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,no,no,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,158937,https://github.com/pytorch/pytorch/pull/158937,2025-07-23T18:19:18Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,3.564444,,0.000833,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,4,1,0,0,4,3,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,156969,https://github.com/pytorch/pytorch/pull/156969,2025-06-26T17:16:42Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,4.081111,,0.000833,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,13,11,0,0,10,8,0,3,9,9,0,0,0,4,4,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,154498,https://github.com/pytorch/pytorch/issues/154498,2025-05-28T09:44:31Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,yes,no,2,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,159510,https://github.com/pytorch/pytorch/issues/159510,2025-07-30T20:53:14Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,0.707222,,0.707222,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,161460,https://github.com/pytorch/pytorch/issues/161460,2025-08-26T01:07:38Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,,,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,156923,https://github.com/pytorch/pytorch/pull/156923,2025-06-26T04:29:06Z,2025-08-28,304.1,no,yes,yes,yes,yes,yes,no,no,no,22.028889,68.423889,0.001111,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,15,7,2,2,24,10,1,1,3,1,0,2,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,158086,https://github.com/pytorch/pytorch/pull/158086,2025-07-11T01:24:30Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,4.377778,4.377778,0.001111,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,3,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,153393,https://github.com/pytorch/pytorch/pull/153393,2025-05-12T18:03:54Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,0.558056,0.558056,0.000833,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,2,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,152576,https://github.com/pytorch/pytorch/pull/152576,2025-05-01T00:40:25Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,0.031111,,0.000833,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,4,2,0,0,11,3,0,0,1,1,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,156531,https://github.com/pytorch/pytorch/pull/156531,2025-06-21T01:32:34Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,,,0.000833,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,158959,https://github.com/pytorch/pytorch/pull/158959,2025-07-23T20:20:07Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,,,0.001111,yes,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,154621,https://github.com/pytorch/pytorch/issues/154621,2025-05-29T16:12:10Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,2.011389,,2.011389,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,no,3,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,issue,160689,https://github.com/pytorch/pytorch/issues/160689,2025-08-14T22:49:11Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,10.050833,,10.050833,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,3,3,2,0,5,2,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,157847,https://github.com/pytorch/pytorch/pull/157847,2025-07-08T21:10:17Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,17.41,17.41,0.001111,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,11,8,6,0,7,6,1,1,7,7,6,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,156047,https://github.com/pytorch/pytorch/pull/156047,2025-06-16T03:22:16Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,16.406667,65.888611,0.001111,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,13,2,1,0,23,8,1,0,1,1,0,0,0,2,2,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,159678,https://github.com/pytorch/pytorch/pull/159678,2025-08-01T21:37:03Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,482.605,598.628889,0.001111,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,8,2,1,0,27,5,1,0,1,1,0,0,0,5,5,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,156779,https://github.com/pytorch/pytorch/pull/156779,2025-06-25T01:40:06Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,,,0.000833,yes,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,152894,https://github.com/pytorch/pytorch/pull/152894,2025-05-06T01:18:53Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,12.626389,35.576111,0.000833,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,10,9,4,0,5,4,1,1,8,8,4,0,0,6,6,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,161429,https://github.com/pytorch/pytorch/pull/161429,2025-08-25T19:25:21Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,23.603889,23.603889,0.001111,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,7,3,3,0,31,5,2,0,1,1,1,0,0,1,1,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,155210,https://github.com/pytorch/pytorch/pull/155210,2025-06-05T10:51:36Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,199.499722,199.499722,0.001111,yes,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,13,5,5,0,34,10,1,4,1,1,1,0,0,4,4,0
year_2025_m5_m8,2025,pytorch/pytorch,traditional,pull_request,156506,https://github.com/pytorch/pytorch/pull/156506,2025-06-20T18:36:27Z,2025-08-28,304.1,no,no,no,no,no,no,no,no,no,68.966667,,0.001667,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,10,1,0,0,9,5,0,0,1,1,0,0,0,1,1,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,186309,https://github.com/pytorch/pytorch/pull/186309,2026-06-05T02:33:46Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,91.593333,,0.001111,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,10,4,0,0,24,7,0,1,2,2,0,0,0,1,1,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,187038,https://github.com/pytorch/pytorch/pull/187038,2026-06-11T12:47:49Z,2026-08-28,435.066667,no,no,yes,no,no,yes,no,no,no,96.4175,96.4175,0.001111,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,49,36,36,2,56,23,11,2,26,26,26,0,1,7,7,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,194967,https://github.com/pytorch/pytorch/pull/194967,2026-08-27T01:41:15Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,,,0.000278,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,8,0,0,0,22,1,0,0,1,0,0,0,0,0,0,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,191514,https://github.com/pytorch/pytorch/pull/191514,2026-07-29T18:49:27Z,2026-08-28,435.066667,no,yes,yes,yes,yes,yes,no,no,no,8.821944,,0.000833,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,11,9,0,1,5,4,0,1,7,7,0,0,0,33,33,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,issue,193691,https://github.com/pytorch/pytorch/issues/193691,2026-08-15T22:41:57Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,192824,https://github.com/pytorch/pytorch/pull/192824,2026-08-10T18:28:01Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,72.698611,72.698611,0.001111,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,8,5,5,0,13,5,2,0,4,4,4,0,0,2,2,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,194145,https://github.com/pytorch/pytorch/pull/194145,2026-08-20T01:36:00Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,1.274444,1.274444,0.000833,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,7,4,4,0,16,6,1,2,2,2,2,0,0,0,0,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,193391,https://github.com/pytorch/pytorch/pull/193391,2026-08-13T13:46:20Z,2026-08-28,435.066667,no,yes,yes,yes,yes,yes,no,no,no,14.590833,14.590833,0.001111,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,11,9,5,1,7,9,3,3,5,5,4,0,1,1,1,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,issue,186594,https://github.com/pytorch/pytorch/issues/186594,2026-06-08T12:05:42Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,778.658056,778.658056,778.658056,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,190965,https://github.com/pytorch/pytorch/pull/190965,2026-07-24T02:23:58Z,2026-08-28,435.066667,no,yes,yes,yes,yes,yes,no,no,no,21.187778,25.578333,0.000833,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,7,4,1,1,12,6,1,1,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,195085,https://github.com/pytorch/pytorch/pull/195085,2026-08-28T03:03:36Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,,,0.000278,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,5,0,0,0,14,1,0,0,1,0,0,0,0,0,0,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,182449,https://github.com/pytorch/pytorch/pull/182449,2026-05-05T16:26:35Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,25.906389,,0.001111,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,13,1,0,0,9,3,0,1,1,1,0,0,1,2,2,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,192097,https://github.com/pytorch/pytorch/pull/192097,2026-08-04T17:56:28Z,2026-08-28,435.066667,no,no,no,no,no,no,no,no,no,28.731667,,0.001944,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,13,11,3,0,14,7,0,3,9,9,1,0,0,4,4,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,184953,https://github.com/pytorch/pytorch/pull/184953,2026-05-23T01:36:50Z,2026-08-28,435.066667,no,yes,yes,yes,yes,yes,no,no,no,64.295833,119.336389,0.001111,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,11,6,1,1,19,10,1,4,2,2,1,0,0,1,1,0
year_2026_m5_m8,2026,pytorch/pytorch,traditional,pull_request,182986,https://github.com/pytorch/pytorch/pull/182986,2026-05-08T20:04:15Z,2026-08-28,435.066667,no,no,yes,no,no,yes,no,no,no,333.2975,982.31,0.0025,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,9,5,0,2,7,6,0,1,3,3,0,0,1,0,0,0
